row,column,Year,Month,pet,tmn,cld,dtr,vap,wet,pre,tmp,tmx,frs,RH,SVP,VPD,windspeed,ndvi,GPP,popd,PDSI,SMroot,SMsurf,BA_km2
31,253,2015,1,0.0,-22.125,58.225,9.275,1.7,17.75,167.0,-17.45,-12.85,31.0,129.23344,1.3157687,-0.38423133,4.588087,0.1365236,0.0,0.03809661,2.3200002,0.286125,0.30160087,0.0
31,253,2015,2,0.125,-16.225,63.725,8.775,2.3,11.5,105.5,-11.8,-7.4500003,28.0,103.961914,2.2126172,-0.087382734,7.6864705,0.12823263,0.0,0.03809661,2.49,0.28058094,0.28362876,0.0
31,253,2015,3,0.6,-12.35,51.15,10.674999,2.95,8.5,77.0,-6.9750004,-1.675,30.0,87.03717,3.3891644,0.43916428,7.3055573,0.47980344,9.014744,0.03809661,2.3525,0.278417,0.27948862,0.0
31,253,2015,4,1.85,0.10000001,70.100006,8.15,5.25,10.25,115.2,4.175,8.275,16.5,61.21942,8.578674,3.3286736,6.5284033,0.64467084,32.70762,0.03809661,2.175,0.29182336,0.32851675,0.0
31,253,2015,5,3.45,5.9,63.925003,11.675,8.025,12.5,198.1,11.725,17.575,3.25,52.005024,15.433334,7.4083347,3.844882,0.73055553,142.35168,0.03809661,2.0275002,0.28409174,0.30241412,0.0
31,253,2015,6,4.075,13.25,66.15,10.9,14.3,12.25,257.30002,18.675,24.150002,0.0,55.437798,25.79668,11.496679,3.4457483,0.78145903,182.99167,0.03809661,1.8075,0.28012803,0.30314305,0.0
31,253,2015,7,3.1000001,12.174999,72.925,9.0,14.15,17.5,442.60004,16.650002,21.175,0.0,63.55285,22.265541,8.115541,6.0733967,0.7663958,179.40111,0.03809661,2.31,0.27977455,0.31674027,0.0
31,253,2015,8,2.25,9.35,71.950005,8.325001,11.975,20.0,485.7,13.5,17.675,0.0,67.89802,17.636963,5.6619635,6.3072166,0.61546254,20.567844,0.03809661,3.03,0.28263137,0.30691597,0.0
31,253,2015,9,1.475,4.125,70.3,8.575001,8.35,12.5,189.5,8.375,12.700001,6.5,69.9485,11.937872,3.5878723,4.107931,0.29713196,0.0,0.03809661,2.9325,0.2816511,0.29874095,0.0
31,253,2015,10,0.57500005,-3.45,78.15,6.025,4.775,15.25,208.7,-0.4,2.65,24.0,80.75137,5.914315,1.1393152,3.3165803,0.2911104,0.0,0.03809661,3.1999998,0.2823669,0.3037452,0.0
31,253,2015,11,0.0,-14.45,69.2,6.1,2.65,16.25,156.6,-11.35,-8.35,30.0,115.010376,2.304148,-0.34585214,4.4080443,0.23440278,0.0,0.03809661,3.5375001,0.2791025,0.28269967,0.0
31,253,2015,12,0.0,-14.375,71.1,6.675,2.75,23.0,199.90001,-11.0,-7.7000003,31.0,115.6685,2.3773794,-0.37262058,3.7019186,0.21442917,,0.03809661,4.0750003,0.27770033,0.27863353,0.0
31,254,1997,1,0.0,-25.224998,67.15,9.075,1.2,19.5,146.8,-20.675,-16.15,31.0,124.09594,0.968271,-0.231729,3.8642588,0.23294444,0.0,0.027778862,1.9325,0.36448547,0.36980438,0.0
31,254,1997,2,0.1,-21.275,66.0,9.925001,1.6500001,12.5,70.9,-16.275,-11.35,28.0,112.311775,1.4689162,-0.18108395,6.975775,0.27529305,0.0,0.027778862,1.915,0.36750376,0.37581384,0.0
31,254,1997,3,0.65,-9.35,79.950005,9.1,3.4,12.5,76.100006,-4.775,-0.225,29.0,83.03999,4.0961103,0.69611007,7.5993986,0.36548194,0.32413656,0.027778862,-0.087500006,0.36758822,0.3801914,0.0
31,254,1997,4,2.35,2.9,63.225,8.275,5.7,9.5,73.700005,7.0249996,11.175,9.25,53.06202,10.750813,5.050812,4.210319,0.5795493,59.77731,0.027778862,-0.3825,0.37313616,0.39345902,6.7068033
31,254,1997,5,3.0500002,5.275,74.75,10.475,7.625,10.5,156.2,10.5,15.75,4.5,54.241245,14.061783,6.436782,5.8229885,0.80607915,154.79907,0.027778862,-0.525,0.35610563,0.36181697,12.755592
31,254,1997,6,3.65,8.875,64.575,11.200001,10.55,12.0,205.70001,14.450001,20.075,0.0,55.729362,18.932127,8.382127,3.1924026,0.6565597,162.54886,0.027778862,-0.73,0.33793563,0.33990958,0.0
31,254,1997,7,3.1000001,10.325001,68.8,9.875,12.700001,13.0,224.3,15.225,20.2,0.0,63.337296,20.050896,7.350894,5.6822996,0.79900837,171.10368,0.027778862,-0.855,0.3240902,0.33240587,0.0
31,254,1997,8,2.35,9.725,74.275,9.125,12.5,16.5,330.7,14.275001,18.85,0.0,66.8962,18.68785,6.18785,6.6544914,0.6729209,124.25697,0.027778862,-0.735,0.32800472,0.35262704,0.0
31,254,1997,9,1.95,5.125,47.95,10.675,8.55,13.0,157.4,10.450001,15.799999,4.5,61.05065,14.005667,5.455666,3.8603964,0.47387362,0.78422874,0.027778862,-1.005,0.3436426,0.35442215,0.0
31,254,1997,10,0.90000004,0.375,71.825,8.1,6.2250004,16.5,166.70001,4.375,8.475,16.5,71.42781,8.715395,2.4903955,3.95915,0.26733056,0.0,0.027778862,-1.3375,0.34667706,0.36587465,0.0
31,254,1997,11,0.1,-15.3,80.3,8.725,2.5,19.25,185.7,-10.900001,-6.575,30.0,104.24692,2.3988225,-0.101177394,2.6296306,0.31895277,0.0,0.027778862,-1.4675,0.35958576,0.37952256,0.0
31,254,1997,12,0.1,-25.45,59.25,9.200001,0.925,16.0,117.5,-20.825,-16.25,31.0,96.865685,0.95390606,0.028906077,3.351376,0.23222849,,0.027778862,-1.7275,0.35929513,0.3631356,0.0
31,254,1998,1,0.0,-26.15,51.925,9.125,1.0,13.0,50.5,-21.550001,-17.025002,31.0,112.48062,0.8891469,-0.110853076,4.649783,0.22159168,0.0,0.027778862,-2.155,0.36090004,0.3669656,0.0
31,254,1998,2,0.0,-23.599998,71.25,11.025001,1.6500001,15.0,118.7,-18.05,-12.575001,28.0,132.66225,1.2439294,-0.40607065,4.8901563,0.304541,0.0,0.027778862,-1.8899999,0.36244717,0.36949384,0.0
31,254,1998,3,0.6,-15.3,75.5,12.675,2.3,7.0,19.2,-8.950001,-2.625,31.0,80.657906,2.851605,0.55160487,5.5160904,0.48077846,3.2119112,0.027778862,-2.21,0.36375707,0.37110615,0.0
31,254,1998,4,1.25,-6.375,71.350006,7.675,3.4,13.75,173.2,-2.525,1.325,26.5,68.63488,4.9573393,1.5573394,8.449777,0.43850625,51.050537,0.027778862,-1.4875,0.37154776,0.39986408,1.6517181
31,254,1998,5,2.9,2.8000002,66.3,10.975,6.6,9.0,89.399994,8.25,13.775001,10.5,55.839043,11.824139,5.2241383,6.0775785,0.7281743,148.8888,0.027778862,-1.77,0.37163657,0.38908643,0.0
31,254,1998,6,3.7,10.25,69.075,11.200001,11.85,12.25,191.2,15.825,21.45,0.0,56.54268,20.958796,9.108795,5.2119513,0.8264986,188.30893,0.027778862,-1.9525,0.3388558,0.34350038,0.0
31,254,1998,7,4.3500004,15.425,55.125,11.150001,16.3,9.5,160.6,20.974998,26.575,0.0,53.596962,30.412567,14.112566,5.491606,0.74033403,201.37991,0.027778862,-2.65,0.31920734,0.31902897,0.0
31,254,1998,8,2.95,12.65,67.175,10.2,14.475,14.5,258.5,17.7,22.85,0.0,60.229145,24.038893,9.563892,5.9319725,0.5423292,89.55293,0.027778862,-2.91,0.30974525,0.3361136,0.0
31,254,1998,9,1.25,3.1,78.350006,7.675,7.8500004,15.25,274.0,6.925,10.775,9.0,73.63063,10.662479,2.812479,3.1783586,0.3200882,0.19937119,0.027778862,0.41750002,0.33627114,0.35607886,0.0
31,254,1998,10,0.5,-3.5,77.675,7.3250003,5.3,20.5,290.80002,0.2,3.9,24.0,85.28468,6.214234,0.9142337,4.4733124,0.37107152,0.0,0.027778862,0.9575,0.35939872,0.3952935,1.3369693
31,254,1998,11,0.0,-21.575,77.925,8.325001,1.925,19.0,189.5,-17.375,-13.25,30.0,145.29529,1.325343,-0.59965694,5.5413284,0.33136874,0.0,0.027778862,1.25,0.36817747,0.38184386,0.0
31,254,1998,12,0.1,-17.675,66.075,9.450001,1.95,20.5,179.2,-12.925,-8.225,31.0,97.54973,1.9986767,0.04867667,5.76151,0.22400486,,0.027778862,1.7375001,0.36546487,0.36725286,0.0
31,254,1999,1,0.0,-24.55,69.25,9.425001,1.25,19.0,135.9,-19.825,-15.125,31.0,118.95833,1.0504222,-0.19957793,5.001203,0.23917708,0.0,0.027778862,2.0925,0.36600083,0.37182146,0.0
31,254,1999,2,0.2,-17.150002,58.9,9.85,2.0500002,13.0,70.5,-12.200001,-7.3,28.0,96.03234,2.1344533,0.084453344,3.0559294,0.24708402,0.0,0.027778862,1.045,0.36599094,0.3711464,0.0
31,254,1999,3,0.4,-22.7,51.025,12.700001,1.325,10.0,44.3,-16.3,-10.0,31.0,90.435486,1.465196,0.1401959,3.361366,0.3249507,7.226139,0.027778862,0.8925,0.3661102,0.37055427,0.0
31,254,1999,4,1.425,-3.525,69.85,7.375,4.2750006,12.0,124.899994,0.20000002,3.9250002,23.5,68.80301,6.2165318,1.9415318,3.5904198,0.5944549,39.361534,0.027778862,1.0575,0.37962565,0.41927648,1.6636378
31,254,1999,5,3.25,5.0,68.175,11.650001,7.65,11.5,140.7,10.8,16.650002,5.0,53.200607,14.390039,6.74004,6.5581117,0.80890834,159.48804,0.027778862,-0.1625,0.36602822,0.3762101,9.084229
31,254,1999,6,3.2,7.775,72.4,10.450001,10.1,13.0,187.3,12.975,18.225,1.0,59.5625,16.956688,6.8566895,3.57661,0.8058417,196.91461,0.027778862,-0.29250002,0.34412828,0.3496894,0.0
31,254,1999,7,4.1,14.0,55.875,11.3,15.450001,12.0,208.2,19.625,25.300001,0.0,55.93992,27.619026,12.169025,3.5723174,0.78482157,160.62057,0.027778862,-0.65250003,0.33225632,0.3499518,0.0
31,254,1999,8,2.6750002,10.1,67.175,9.925,12.3,15.25,272.3,15.05,20.025002,0.0,62.14687,19.793371,7.493371,5.8248963,0.52154726,93.729355,0.027778862,-0.79499996,0.3280849,0.3376372,0.0
31,254,1999,9,1.475,4.2,68.9,7.75,7.9,15.25,277.40002,8.025,11.950001,6.5,68.00926,11.618303,3.7183027,4.5215583,0.31566527,0.0,0.027778862,-0.525,0.3441959,0.3627389,1.0555304
31,254,1999,10,0.8,-0.3,82.8,6.675,5.7,16.5,163.4,3.0500002,6.4,18.0,72.74031,7.83716,2.1371603,6.233112,0.38448614,0.0,0.027778862,-0.6025,0.3518936,0.37506032,2.716319
31,254,1999,11,0.0,-14.675001,79.05,6.575,2.6000001,18.75,162.5,-11.375,-8.1,30.0,113.136635,2.2990658,-0.3009343,3.7146451,0.275475,0.0,0.027778862,-0.58000004,0.35977787,0.38044077,0.0
31,254,1999,12,0.0,-14.650001,67.95,7.425,2.625,18.25,149.5,-10.925,-7.2250004,31.0,109.66278,2.393264,-0.231736,5.7288527,0.30246252,,0.027778862,-0.4675,0.35888368,0.36369178,0.0
31,254,2000,1,0.0,-25.025,64.05,8.675,1.3000001,16.25,90.0,-20.675,-16.35,31.0,134.37628,0.96789956,-0.33210045,5.3396044,0.18949515,0.0,0.022473961,-0.375,0.3636095,0.37501812,0.0
31,254,2000,2,0.1,-18.95,65.0,9.75,1.95,14.5,99.3,-14.05,-9.200001,29.0,108.08145,1.8039905,-0.1460095,6.0776906,0.35388887,0.0,0.022473961,-0.1625,0.3630486,0.3659104,0.0
31,254,2000,3,0.57500005,-12.2,64.475006,10.925,3.1000001,11.5,62.2,-6.7250004,-1.2750001,30.0,89.514725,3.463296,0.36329573,5.7380524,0.41333055,0.84355,0.022473961,-0.27249998,0.36363325,0.37050283,0.0
31,254,2000,4,2.1,0.075,68.125,9.125,4.9750004,10.0,71.8,4.625,9.225,16.75,55.968056,8.894833,3.9198322,6.219837,0.6650243,32.270386,0.022473961,-0.49,0.37542173,0.4092902,33.65036
31,254,2000,5,2.875,3.875,64.075,10.475,7.3500004,13.5,255.90001,9.075001,14.35,7.5,58.332382,12.604155,5.254154,5.6204257,0.76651525,134.9105,0.022473961,-0.2125,0.36289665,0.37556148,141.7597
31,254,2000,6,4.1,12.025,56.600002,10.7,13.15,11.0,169.5,17.35,22.725002,0.0,56.117672,23.432566,10.282566,3.1278486,0.76190066,207.18146,0.022473961,-0.54499996,0.34945765,0.35680816,0.91844636
31,254,2000,7,3.7,12.275,63.1,11.200001,14.05,12.5,286.30002,17.875,23.475002,0.0,57.714592,24.344341,10.29434,4.3937874,0.7662834,185.60951,0.022473961,-0.65,0.33939964,0.35625583,0.0
31,254,2000,8,2.5500002,10.725,68.9,9.9,13.674999,18.0,386.2,15.65,20.625,0.0,66.10158,20.689964,7.014965,4.117543,0.60097706,58.397675,0.022473961,-0.42999998,0.34464133,0.36988991,0.0
31,254,2000,9,1.6,4.5,57.125,8.5,8.15,14.5,202.6,8.725,13.0,6.0,66.44708,12.265909,4.1159096,1.9136858,0.32365972,0.0,0.022473961,-0.4375,0.3473742,0.3635701,0.0
31,254,2000,10,0.5,-3.4250002,89.225006,5.55,4.95,15.0,128.8,-0.65,2.125,24.0,85.451584,5.792611,0.84261084,6.861883,0.28591943,0.0,0.022473961,-0.58,0.35336518,0.37036073,0.0
31,254,2000,11,0.1,-17.5,70.2,8.025,1.925,15.5,89.100006,-13.475,-9.475,30.0,101.25655,1.9010512,-0.023948789,2.4520879,0.2682479,0.0,0.022473961,-0.85,0.3569376,0.37021792,0.0
31,254,2000,12,0.0,-23.175001,73.4,8.55,1.5,19.0,166.5,-18.875,-14.625,31.0,130.28387,1.1501241,-0.3498759,0.8746611,0.25209653,,0.022473961,-0.8325,0.35813928,0.36355853,0.0
31,254,2001,1,0.05,-27.875,66.4,8.925001,0.875,17.0,125.899994,-23.375,-18.95,31.0,117.447205,0.74387246,-0.13112755,4.742534,0.77134585,0.0,0.021942705,0.11,0.3577143,0.36068285,0.0
31,254,2001,2,0.1,-24.3,59.2,10.275,1.3,14.25,89.8,-19.150002,-14.025001,28.0,115.86402,1.1204789,-0.17952123,3.9462962,0.5534451,0.0,0.021942705,0.3,0.36003572,0.3711385,0.0
31,254,2001,3,0.55,-12.05,79.925,9.7,2.875,17.75,170.1,-7.175,-2.35,30.0,86.336914,3.331848,0.45684785,5.5999165,0.34110487,11.068576,0.021942705,0.87,0.3688547,0.39478946,0.0
31,254,2001,4,1.75,-1.575,62.925003,7.8250003,4.575,9.0,57.9,2.3500001,6.275,20.75,61.77516,7.4080944,2.8330946,6.8737946,0.30218405,57.35756,0.021942705,0.48000002,0.37919694,0.41422394,0.0
31,254,2001,5,3.6,6.325,64.2,12.4,8.35,11.75,199.5,12.525,18.725,2.5,50.95243,16.39825,8.048251,3.254667,0.26924652,157.21548,0.021942705,0.31,0.35695037,0.36382604,0.0
31,254,2001,6,3.525,10.950001,64.55,9.675,12.65,16.5,437.2,15.75,20.625,0.0,60.696808,20.842926,8.1929245,3.5622764,0.18372709,162.03241,0.021942705,1.0925,0.35395017,0.3777324,0.0
31,254,2001,7,3.2,11.4,66.125,9.675,13.65,14.25,335.9,16.2,21.075,0.0,63.362206,21.54281,7.8928103,2.2313156,0.17752638,177.87978,0.021942705,1.25,0.36291325,0.37685755,0.0
31,254,2001,8,2.7,11.7,66.5,9.425,13.900001,17.75,473.7,16.375,21.125,0.0,63.70002,21.82125,7.9212513,5.153918,0.25576597,96.163956,0.021942705,1.7125,0.35753268,0.3835365,0.0
31,254,2001,9,1.6,5.05,56.125,9.15,9.125,12.5,149.0,9.6,14.200001,5.0,69.537155,13.121874,3.9968734,5.4008126,0.38395697,27.0304,0.021942705,1.5425,0.36538595,0.37420356,0.0
31,254,2001,10,0.4,-4.15,84.75,6.8500004,5.1000004,18.75,224.6,-0.70000005,2.75,25.0,88.393616,5.7693567,0.66935635,6.011339,0.694643,0.0,0.021942705,1.855,0.37074333,0.39452362,0.0
31,254,2001,11,0.2,-9.425,87.7,6.7,3.5,19.0,185.20001,-6.05,-2.725,28.25,95.33006,3.6724339,0.17243397,6.4115114,0.81895137,0.0,0.021942705,2.165,0.36976385,0.38343278,0.0
31,254,2001,12,0.0,-21.0,61.7,8.875,1.55,14.5,89.600006,-16.550001,-12.125,31.0,108.26001,1.431463,-0.11853695,6.026924,0.70384234,,0.021942705,2.1975002,0.36659193,0.3686953,0.0
31,254,2002,1,0.0,-18.0,74.175,9.174999,2.35,20.5,169.7,-13.4,-8.825,31.0,122.76263,1.9149511,-0.435049,5.938361,0.21133472,0.0,0.021422923,2.5774999,0.37000966,0.3851567,0.0
31,254,2002,2,0.1,-14.925,71.475006,9.025,2.75,15.5,115.3,-10.400001,-5.9,28.0,109.64586,2.5088453,-0.24115473,6.176504,0.30238193,0.0,0.021422923,2.72,0.36865962,0.3755203,0.0
31,254,2002,3,0.75,-9.725,81.02501,10.725,3.4,16.75,151.9,-4.35,1.025,29.5,80.119576,4.2486506,0.8486506,2.504431,0.4658243,3.0216682,0.021422923,2.8125,0.37307227,0.39739972,0.0
31,254,2002,4,1.575,-4.6,62.775,8.225,3.575,6.5,25.8,-0.45000002,3.6999998,24.5,60.69729,5.892173,2.317173,5.3572884,0.5723139,27.830507,0.021422923,2.4,0.37498775,0.40140703,0.0
31,254,2002,5,3.0,3.8000002,68.25,10.75,7.0,12.5,212.5,9.125,14.550001,7.5,55.34875,12.652864,5.6528645,2.4582734,0.75163054,125.79554,0.021422923,2.3799999,0.36475176,0.3747368,3.6482084
31,254,2002,6,3.4250002,10.8,67.925,9.675,12.55,14.0,336.7,15.6,20.475,0.0,60.884743,20.613234,8.063233,3.2404964,0.841025,194.811,0.021422923,2.5525,0.36199105,0.3803168,0.0
31,254,2002,7,3.4,12.25,63.675003,10.125,14.6,13.0,255.2,17.300001,22.375,0.0,62.53414,23.347246,8.747246,3.6199157,0.71955276,184.2716,0.021422923,2.3625,0.3561508,0.3681244,0.0
31,254,2002,8,2.25,9.35,77.925,9.35,12.475,16.75,420.80002,14.0,18.7,0.0,68.14735,18.309444,5.834444,4.6464987,0.48409444,27.536713,0.021422923,2.7325,0.36060598,0.38368684,0.0
31,254,2002,9,1.6,4.8,67.925,9.6,9.0,16.75,261.4,9.6,14.4,5.0,68.58675,13.122931,4.1229296,3.5464149,0.35834584,0.0,0.021422923,2.88,0.3653618,0.37782276,0.0
31,254,2002,10,0.6,-2.575,72.05,6.9500003,5.25,15.75,140.1,0.92499995,4.425,23.0,79.61156,6.594623,1.3446229,1.2446424,0.23134513,0.0,0.021422923,2.7875001,0.36692584,0.37969688,0.0
31,254,2002,11,0.1,-11.975,87.125,7.175,3.0500002,19.5,187.5,-8.375,-4.8,29.0,101.679,2.9999774,-0.05002266,3.0505276,0.29610348,0.0,0.021422923,3.045,0.36840475,0.3832254,0.0
31,254,2002,12,0.0,-26.575,54.325,9.125,0.95000005,15.75,103.2,-21.975,-17.45,31.0,111.299194,0.8531449,-0.09685516,3.6935163,0.24237847,,0.021422923,3.1125002,0.36647755,0.36906528,0.0
31,254,2003,1,0.025,-21.575,63.125,9.125,1.525,17.5,134.3,-16.975,-12.450001,31.0,110.87581,1.3757277,-0.14927238,0.85354495,0.6565521,0.0,0.020914393,3.275,0.36880916,0.37871212,0.0
31,254,2003,2,0.1,-22.95,55.8,10.125,1.35,12.0,66.0,-17.875,-12.825,28.0,106.75543,1.2641578,-0.08584219,6.080592,0.5459361,0.0,0.020914393,1.6700001,0.36681736,0.3705472,0.0
31,254,2003,3,0.6,-15.125,55.800003,11.15,2.3,12.0,81.1,-9.525,-3.9750001,31.0,84.85698,2.7104826,0.41048276,4.3818784,0.32764512,7.111318,0.020914393,-0.0225,0.36581284,0.3666433,0.0
31,254,2003,4,1.6500001,-3.225,60.675003,8.025,4.075,10.0,67.7,0.8000001,4.825,23.25,62.425625,6.5296383,2.4546382,5.5396814,0.32431668,67.68788,0.020914393,-0.18,0.37636298,0.40987793,0.0
31,254,2003,5,3.4,5.675,63.85,11.9,8.125,10.0,109.8,11.6,17.575,3.5,53.154827,15.288388,7.1633887,3.7205644,0.3610125,162.39722,0.020914393,-0.495,0.35672313,0.3601309,0.0
31,254,2003,6,3.95,11.625,63.4,10.975,12.85,13.25,266.3,17.1,22.6,0.0,55.84697,23.009878,10.159878,2.951353,0.22806457,208.86226,0.020914393,-0.6,0.33782423,0.34340614,0.0
31,254,2003,7,3.5,11.85,62.875,10.625,14.05,14.25,346.80002,17.125,22.474998,0.0,60.9509,23.051422,9.001421,4.064249,0.20185348,179.22636,0.020914393,-0.515,0.3173834,0.32720602,0.0
31,254,2003,8,3.225,12.3,59.350002,11.0,13.725,11.25,204.5,17.775002,23.300001,0.0,56.78968,24.16828,10.443279,7.7085104,0.2550125,94.644684,0.020914393,-0.9625,0.3038552,0.30554026,5.0422363
31,254,2003,9,1.6500001,5.4,62.925003,9.525,9.25,13.0,120.3,10.15,14.924999,4.0,67.58258,13.687915,4.437915,5.969695,0.5966958,29.310362,0.020914393,-1.2825,0.29780245,0.30578828,8.421099
31,254,2003,10,0.8,-2.375,71.825,8.725,5.25,15.5,148.0,2.0,6.375,23.0,72.93228,7.1983767,1.9483762,6.1961756,0.68715274,0.0,0.020914393,-1.6375,0.30491418,0.3227531,0.0
31,254,2003,11,0.1,-16.800001,70.55,8.625,2.2,16.0,126.600006,-12.45,-8.174999,30.0,105.4617,2.086791,-0.11320913,2.949937,0.76621735,0.0,0.020914393,-2.025,0.31902927,0.32580566,0.0
31,254,2003,12,0.1,-15.675,69.950005,8.400001,2.25,17.5,131.3,-11.475,-7.275,31.0,98.7518,2.2782722,0.028272212,3.068201,0.8324034,,0.020914393,-2.395,0.3190498,0.32128412,0.0
31,254,2004,1,0.0,-22.425001,58.975002,8.825001,1.4,15.0,76.8,-18.0,-13.6,31.0,112.07746,1.2491918,-0.15080822,5.200736,0.1714257,0.0,0.020416906,-2.8075001,0.32831413,0.341037,0.0
31,254,2004,2,0.1,-19.650002,62.85,10.125,1.85,15.0,113.200005,-14.575001,-9.525,29.0,107.59508,1.7192023,-0.1307978,4.292649,0.31862223,0.0,0.020416906,-2.74,0.3316878,0.33871222,0.0
31,254,2004,3,0.45,-16.375,57.225002,11.475,2.3,14.5,113.0,-10.625,-4.9,31.0,93.57941,2.4584293,0.1584292,4.842506,0.36718196,13.106345,0.020416906,-2.4575,0.33297274,0.33883047,0.0
31,254,2004,4,1.35,-5.525,65.475006,7.325,3.4750001,12.0,113.5,-1.825,1.875,25.5,66.14188,5.256495,1.7814951,5.753515,0.5541625,50.30813,0.020416906,-2.1075,0.36118388,0.3989024,0.0
31,254,2004,5,3.85,6.375,65.225,12.625,7.55,9.75,104.2,12.650001,19.0,2.5,45.633186,16.55117,9.001169,2.397638,0.7213659,166.0039,0.020416906,-2.575,0.36910206,0.39068016,0.0
31,254,2004,6,4.125,11.475,64.575005,11.675,12.400001,14.0,284.90002,17.3,23.150002,0.0,53.112736,23.347805,10.947805,4.1125684,0.70565826,156.27121,0.020416906,-2.5900002,0.34668735,0.35396355,0.0
31,254,2004,7,3.9250002,13.25,60.3,11.275,14.55,11.0,190.8,18.875,24.525002,0.0,55.59912,26.169573,11.619573,5.5886974,0.69511867,200.15176,0.020416906,-3.0575,0.32432127,0.33195907,3.058886
31,254,2004,8,2.5,8.925001,67.55,10.025001,11.725,11.75,293.7,13.9,18.95,0.0,64.52261,18.172066,6.4470663,6.980092,0.3329486,81.19255,0.020416906,-2.975,0.3240919,0.3411522,0.0
31,254,2004,9,1.375,4.125,68.425,8.475,8.725,19.25,276.7,8.35,12.6,6.5,73.21538,11.914932,3.189932,6.8713045,0.305584,0.0,0.020416906,-2.4,0.33413684,0.35442945,0.0
31,254,2004,10,0.45,-2.45,77.875,6.8,5.8500004,18.75,265.2,1.0,4.4500003,23.0,88.1711,6.6356754,0.7856753,5.221988,0.3484632,0.0,0.020416906,-1.7574999,0.35307306,0.38553894,0.0
31,254,2004,11,0.1,-7.775,77.8,5.925,4.0,13.75,165.5,-4.8,-1.85,27.0,97.89041,4.0869465,0.08694649,4.0405555,0.2900771,0.0,0.020416906,-1.4975001,0.36496466,0.3875931,0.0
31,254,2004,12,0.0,-24.725,68.175,7.55,1.1500001,13.5,126.700005,-20.925,-17.175,31.0,121.690384,0.94467366,-0.20532641,1.2469418,0.2056743,,0.020416906,-1.1875,0.36535403,0.36957723,0.0
31,254,2005,1,0.0,-19.975,63.325,7.425,1.85,12.75,121.8,-16.25,-12.55,31.0,125.73935,1.4721406,-0.3778594,3.3294828,0.7764466,0.0,0.019930255,-0.70500004,0.3683647,0.38082874,0.0
31,254,2005,2,0.1,-25.9,55.600002,11.0,1.05,3.75,37.800003,-20.35,-14.900001,28.0,105.104004,0.99857914,-0.051420838,6.479879,0.58055556,0.0,0.019930255,-0.7625,0.36566913,0.36739028,0.0
31,254,2005,3,0.57500005,-12.825001,62.5,10.400001,2.8,10.0,91.600006,-7.6,-2.425,30.0,87.2455,3.2099442,0.40994436,5.534505,0.32631525,2.072761,0.019930255,-0.6975,0.36585033,0.37178496,0.0
31,254,2005,4,1.6500001,-2.5,65.475006,9.450001,4.875,9.75,101.600006,2.25,7.0,22.5,66.370224,7.3491907,2.4741907,6.532927,0.32239097,34.251434,0.019930255,-0.67499995,0.37573463,0.40606177,0.0
31,254,2005,5,3.35,4.8250003,64.175,11.825001,7.4,10.0,142.1,10.725,16.650002,5.5,51.75383,14.304853,6.9048533,4.084886,0.1753278,150.24675,0.019930255,-0.87,0.35471803,0.35670495,2.6832335
31,254,2005,6,3.8249998,11.400001,67.65,11.15,12.875,10.0,189.9,16.95,22.55,0.0,56.571644,22.76003,9.885031,3.3210087,0.16489653,215.0832,0.019930255,-1.23,0.3342284,0.34036937,0.0
31,254,2005,7,3.6000001,13.7,64.375,10.5,15.9,9.5,327.90002,18.95,24.2,0.0,60.429512,26.311392,10.411392,2.110271,0.18718752,193.56848,0.019930255,-1.1624999,0.33891994,0.35635516,0.0
31,254,2005,8,2.4,10.725,71.25,9.375,13.775,14.0,274.80002,15.4,20.1,0.0,67.81827,20.311382,6.536381,5.934669,0.31212986,43.334057,0.019930255,-1.22,0.32572508,0.33935544,0.0
31,254,2005,9,1.575,5.3250003,62.175003,9.8,9.7,15.0,245.40001,10.200001,15.125,4.0,70.60115,13.739958,4.0399585,3.650177,0.6675424,0.0,0.019930255,-1.025,0.33991212,0.35692537,0.0
31,254,2005,10,0.8,-0.82500005,70.275,8.85,6.2000003,9.5,85.3,3.65,8.125,19.75,75.400154,8.223986,2.0239854,5.134874,0.6654757,0.0,0.019930255,-1.605,0.34096724,0.34883833,0.0
31,254,2005,11,0.075,-7.325,78.875,5.05,4.1,12.25,144.8,-4.75,-2.275,27.0,99.91335,4.1045265,0.0045268536,3.2437768,0.7874764,0.0,0.019930255,-1.8349999,0.34881896,0.36568162,0.0
31,254,2005,12,0.0,-19.925,69.05,7.45,1.6500001,7.75,63.8,-16.175,-12.475,31.0,111.28363,1.4824555,-0.16754457,1.1723542,0.7550368,,0.019930255,-2.3875,0.34834415,0.35357827,0.0
31,254,2006,1,0.05,-34.725,59.350002,9.5,0.45,8.5,78.8,-29.95,-25.224998,31.0,117.94914,0.38227445,-0.06772557,3.8668227,0.66501874,0.0,0.019454226,-2.785,0.34816796,0.3524377,0.0
31,254,2006,2,0.1,-23.125,58.875,10.75,1.45,6.0,46.7,-17.724998,-12.375,28.0,113.05761,1.2821658,-0.16783416,3.3370962,0.59668124,0.0,0.019454226,-3.0975,0.35655493,0.3726494,0.0
31,254,2006,3,0.6,-11.5,60.575005,10.125,2.95,8.5,80.8,-6.425,-1.375,30.0,82.988235,3.554656,0.604656,5.847826,0.38384166,3.8313038,0.019454226,-3.1399999,0.3642794,0.38127986,0.0
